,SD0490FS 2Y1Y BLC Curncy,CDFS0201 BLC Curncy,S0141FS 2Y1Y BLC Curncy,S0514FS 2Y1Y BLC Curncy,SD0302FS 2Y1Y BLC Curncy,NDFS0201 BLC Curncy,SKFS0201 BLC Curncy,CDFS0202 BLC Curncy,S0141FS 2Y2Y BLC Curncy,S0514FS 2Y2Y BLC Curncy,SD0302FS 2Y2Y BLC Curncy,S0141FS 3Y2Y BLC Curncy,S0141FS 7Y3Y BLC Curncy,SD0490FS 5Y5Y BLC Curncy,S0141FS 5Y5Y BLC Curncy,S0514FS 5Y5Y BLC Curncy,CDFS1515 BLC Curncy,S0141FS 15Y15Y BLC Curncy,SD0302FS 15Y15Y BLC Curncy,NDFS1515 BLC Curncy,SKFS1515 BLC Curncy,SD0490FS 20Y10Y BLC Curncy,CDFS2010 BLC Curncy,S0141FS 20Y10Y BLC Curncy,S0514FS 20Y10Y BLC Curncy,SD0302FS 20Y10Y BLC Curncy,NDFS2010 BLC Curncy,SKFS2010 BLC Curncy,RV0001P 2Y BLC Curncy,RV0007P 2Y BLC Curncy,RV0006P 2Y BLC Curncy,RV0002P 2Y BLC Curncy,RV0004P 2Y BLC Curncy,RV0008P 2Y BLC Curncy,RV0005P 2Y BLC Curncy,RV0006P 3Y BLC Curncy,RV0002P 3Y BLC Curncy,RV0004P 3Y BLC Curncy,RV0008P 3Y BLC Curncy,RV0005P 3Y BLC Curncy,YM1 Comdty,RV0001P 5Y BLC Curncy,RV0007P 5Y BLC Curncy,RV0006P 5Y BLC Curncy,RV0002P 5Y BLC Curncy,RV0004P 5Y BLC Curncy,RV0008P 5Y BLC Curncy,RV0005P 5Y BLC Curncy,GTAUD5Y Govt,GTNZD5Y Govt,RV0001P 7Y BLC Curncy
,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last
2023-02-14,3.3142,3.2072,3.7318,2.65887,3.9266,4.2062,2.8068,3.0399,3.6186,2.57355,3.9502,3.4033,3.2248,3.0624,3.2054,2.63596,3.2663,3.0483,3.3685,4.7808,2.2022,2.381,2.8013,2.9376,1.62991,2.9256,4.7808,2.0482,4.6237,4.1602,3.6664,2.7884,2.9087,3.0094,3.2993,3.5666,2.5873,2.7917,3.0073,3.3945,96.53,4.0462,3.2896,3.5427,2.4518,2.7573,3.0375,3.5894,3.5388,4.258,3.8713
2023-02-15,3.3794,3.3732,3.6069,2.68314,3.9088,4.1776,2.8824,3.1128,3.5351,2.60646,3.9413,3.365,3.2415,3.1493,3.2141,2.69805,3.3469,3.0816,3.4007,4.7219,2.2172,2.4284,2.8847,2.9867,1.71176,2.9408,4.722,2.0426,4.6414,4.1249,3.5911,2.8079,2.9387,3.054,3.3658,3.4866,2.6137,2.827,3.0599,3.4617,96.52,4.0843,3.3274,3.4675,2.4758,2.7946,3.0907,3.6687,3.5438,4.275,3.9238
2023-02-16,3.4186,3.2974,3.6081,2.70692,3.9124,4.212,2.8546,3.1634,3.5395,2.61474,3.9368,3.3982,3.2737,3.2449,3.239,2.70698,3.3698,3.1045,3.4359,4.7377,2.1943,2.4975,2.8866,2.9841,1.75441,2.9753,4.7377,2.0163,4.6514,4.0928,3.583,2.8142,2.9453,3.0521,3.3927,3.4667,2.6307,2.84,3.0667,3.4794,96.54,4.1214,3.3587,3.4526,2.4872,2.8038,3.1072,3.6864,3.5375,4.305,3.9696
2023-02-17,3.3385,3.337,3.6185,2.68988,3.8656,4.2207,2.9103,3.1664,3.5392,2.60539,3.903,3.3827,3.2795,3.2025,3.2443,2.63964,3.3176,3.1425,3.4086,4.7605,2.243,2.4432,2.8452,3.0248,1.70052,2.9563,4.7605,2.0797,4.625,4.0986,3.597,2.8084,2.932,3.0318,3.3845,3.4882,2.6242,2.8167,3.039,3.4656,96.49,4.0776,3.3612,3.4727,2.4593,2.7737,3.0838,3.6673,3.5913,4.303,3.9252
2023-02-20,3.3385,3.3461,3.5617,2.73043,3.9366,4.2591,3.0259,3.1594,3.4738,2.64042,3.962,3.3077,3.2504,3.2025,3.1985,2.67062,3.3215,3.1269,3.4489,4.773,2.3662,2.4432,2.8527,3.0114,1.71138,2.9863,4.773,2.1656,4.6192,4.0919,3.5435,2.8342,2.9575,3.0546,3.4243,3.4405,2.6475,2.8461,3.067,3.5092,96.45,4.0742,3.3566,3.421,2.4888,2.8036,3.1121,3.7081,3.6163,4.298,3.923
2023-02-21,3.4896,3.4551,3.7848,2.81343,4.0339,4.4007,3.2654,3.3256,3.6617,2.72374,4.0501,3.4594,3.4013,3.3358,3.3464,2.7509,3.3474,3.232,3.5026,4.8947,2.5015,2.5012,2.8696,3.1083,1.75079,3.0327,4.8948,2.3087,4.7229,4.1828,3.7329,2.8817,3.0125,3.1193,3.5478,3.6204,2.7105,2.9142,3.1445,3.6328,96.43,4.2205,3.4954,3.5976,2.5559,2.8794,3.2,3.8299,3.6288,4.36,4.0727
2023-02-22,3.4666,3.3947,3.7474,2.78392,4.0144,4.4777,3.1845,3.253,3.6658,2.71331,4.035,3.5111,3.3652,3.2867,3.3314,2.75823,3.295,3.2024,3.4437,4.9253,2.4189,2.4342,2.8203,3.079,1.775,2.9696,4.9253,2.2576,4.7146,4.1454,3.728,2.852,2.9927,3.0877,3.5446,3.6176,2.6943,2.8963,3.1187,3.6242,96.41,4.1987,3.4422,3.5981,2.5407,2.8659,3.1778,3.8243,3.6625,4.455,4.049
2023-02-23,3.408,3.4108,3.7473,2.7786,4.0867,4.6933,3.1685,3.2461,3.6656,2.70038,4.0888,3.4918,3.352,3.2306,3.3166,2.73033,3.257,3.1909,3.4507,5.022,2.4084,2.422,2.789,3.0599,1.7336,2.9764,5.022,2.2618,4.7167,4.1475,3.7299,2.8454,2.9729,3.0627,3.5121,3.6245,2.67,2.8676,3.083,3.5891,96.39,4.1707,3.4164,3.607,2.5128,2.8261,3.1375,3.7864,3.68,4.585,4.015
2023-02-24,3.5758,3.509,3.9152,2.89393,4.1095,4.571,3.3046,3.332,3.7852,2.76681,4.1198,3.5395,3.346,3.2657,3.3192,2.7652,3.2613,3.2196,3.4727,4.9452,2.4977,2.4313,2.7853,3.0895,1.75112,3.0047,4.9452,2.2932,4.8319,4.2222,3.8419,2.9673,3.0771,3.173,3.6606,3.7213,2.7728,2.962,3.1836,3.7289,96.42,4.2759,3.4902,3.7083,2.5942,2.9077,3.2207,3.898,3.6413,4.585,4.1002
2023-02-27,3.5047,3.4845,3.922,2.93361,4.0036,4.6415,3.3188,3.3192,3.7964,2.81437,4.066,3.5776,3.4191,3.2502,3.384,2.80743,3.2883,3.2566,3.4314,4.9807,2.4909,2.4491,2.8133,3.1273,1.85334,2.9483,4.9808,2.314,4.7984,4.2048,3.8902,2.9999,3.1142,3.2091,3.6202,3.7759,2.8085,3.0046,3.217,3.6849,96.35,4.2276,3.4762,3.7589,2.6304,2.9462,3.2497,3.8547,3.7063,4.628,4.0563
2023-02-28,3.5298,3.4076,3.9396,2.98889,4.0775,4.6334,3.3203,3.27,3.797,2.87947,4.0789,3.5411,3.394,3.2506,3.3618,2.87294,3.1783,3.2466,3.4613,5.0168,2.5002,2.4205,2.6923,3.1267,1.87374,2.9767,5.0168,2.3255,4.8412,4.1447,3.9163,3.069,3.168,3.2602,3.6513,3.7932,2.888,3.0661,3.2801,3.7403,96.39,4.2435,3.4155,3.7706,2.7106,3.0228,3.3237,3.9167,3.6725,4.56,4.0661
2023-03-01,3.6066,3.519,3.9206,3.0682,3.9908,4.5602,3.3266,3.3453,3.79,2.96341,4.0108,3.5668,3.5246,3.3282,3.4675,2.91045,3.255,3.3916,3.4316,4.9376,2.515,2.4211,2.7696,3.244,1.89148,2.95,4.9376,2.348,4.9,4.2059,3.9063,3.1294,3.2389,3.3037,3.808,3.7758,2.9675,3.1434,3.3329,3.8907,96.48,4.319,3.4885,3.7289,2.7847,3.1008,3.3896,4.0463,3.5925,4.525,4.1454
2023-03-02,3.6973,3.5865,3.9988,3.08198,4.0853,4.6058,3.302,3.4159,3.8484,2.97297,4.1009,3.6011,3.5537,3.3984,3.4945,2.95793,3.2992,3.4129,3.4871,5.0722,2.4777,2.4325,2.8143,3.2811,1.90735,3.0378,5.0722,2.2922,4.9133,4.2274,3.9396,3.1513,3.259,3.326,3.8501,3.8053,2.9903,3.1595,3.3505,3.9319,96.42,4.3772,3.5484,3.7453,2.8051,3.1337,3.4136,4.0874,3.6475,4.607,4.21
2023-03-03,3.6118,3.4708,3.9403,3.02078,4.0125,4.6328,3.2605,3.3204,3.8179,2.91955,4.0423,3.5904,3.5128,3.2702,3.4453,2.87183,3.1853,3.3398,3.4476,5.1046,2.4653,2.332,2.7203,3.2156,1.83383,2.9982,5.1046,2.2687,4.8881,4.1646,3.937,3.169,3.2584,3.3126,3.7846,3.7977,3.0009,3.1619,3.326,3.8601,96.39,4.3077,3.4479,3.7098,2.8013,3.1254,3.3844,4.0139,3.68,4.685,4.1214
2023-03-06,3.5925,3.5033,4.0032,3.0319,3.9614,4.5941,3.2347,3.3097,3.858,2.938,3.9643,3.6031,3.4685,3.2592,3.421,2.87331,3.1966,3.3288,3.333,5.0903,2.4161,2.3562,2.7012,3.2037,1.83076,2.8939,5.0903,2.237,4.9141,4.1872,4.0135,3.2501,3.354,3.3918,3.8638,3.8704,3.0743,3.2368,3.4014,3.9406,96.48,4.3134,3.4591,3.7687,2.8581,3.1815,3.4501,4.0742,3.575,4.632,4.1244
2023-03-07,3.6433,3.493,3.9825,2.97963,3.7453,4.5598,3.1486,3.2886,3.8297,2.86544,3.7954,3.5469,3.3385,3.2073,3.2957,2.80569,3.1518,3.217,3.3248,5.0454,2.4035,2.2977,2.6809,3.0938,1.80237,2.9405,5.0454,2.2383,5.0349,4.2486,4.0374,3.2442,3.3246,3.4004,3.8538,3.8924,3.0501,3.2066,3.3896,3.9234,96.62,4.3708,3.4491,3.7737,2.8077,3.1298,3.4167,4.047,3.45,4.65,4.1535
2023-03-08,3.6558,3.4204,3.9525,2.99677,3.7801,4.6416,3.1379,3.2096,3.7876,2.85984,3.8198,3.4981,3.2795,3.2249,3.2484,2.74614,3.0798,3.1753,3.315,5.1342,2.336,2.3018,2.6026,3.0559,1.74899,2.9175,5.1342,2.1476,5.0935,4.224,4.033,3.2641,3.3491,3.3997,3.8005,3.8836,3.0548,3.2201,3.3674,3.8567,96.53,4.4084,3.3898,3.7481,2.8038,3.1152,3.3792,3.9673,3.535,4.685,4.1839
2023-03-09,3.4744,3.2522,3.9743,2.91932,3.719,4.5373,3.1043,3.0661,3.8162,2.7841,3.7704,3.5299,3.3383,3.2144,3.3017,2.74948,3.0646,3.2227,3.2994,5.039,2.3317,2.274,2.6042,3.1,1.80328,2.9036,5.039,2.1689,4.897,4.0743,4.0502,3.2074,3.3152,3.3596,3.743,3.9063,2.9998,3.1874,3.3323,3.7981,96.558,4.2439,3.2386,3.7685,2.7652,3.0886,3.3443,3.915,3.5,4.626,4.0535
2023-03-10,3.2778,3.1064,3.8232,2.82975,3.6271,4.4738,2.9282,2.9112,3.6681,2.69895,3.6615,3.4003,3.2442,3.0207,3.1961,2.65505,2.9897,3.1784,3.2404,4.9712,2.2108,2.197,2.5737,3.0729,1.71975,2.8382,4.9712,2.0373,4.6194,3.8799,3.8765,3.0281,3.1727,3.2468,3.6488,3.7349,2.8299,3.0385,3.2066,3.7143,96.666,4.0205,3.0716,3.6011,2.6099,2.942,3.2244,3.8368,3.3975,4.536,3.8456
2023-03-13,3.2693,2.8654,3.7325,2.80121,3.3452,4.1034,2.6972,2.7142,3.56,2.63825,3.474,3.2613,3.056,3.0969,3.0153,2.60146,2.9804,3.0602,3.2958,4.8488,1.9885,2.2978,2.6161,2.9658,1.64762,2.9471,4.8488,1.8303,4.0159,3.4588,3.5966,2.6404,2.7863,2.8906,3.405,3.4688,2.456,2.6877,2.8768,3.5145,96.79,3.753,2.7858,3.3468,2.2963,2.6666,2.9744,3.6628,3.2838,4.431,3.6583
2023-03-14,3.4216,3.0229,3.8441,2.85546,3.6654,4.2326,2.8107,2.8195,3.7091,2.72539,3.7397,3.4106,3.1115,3.2115,3.0853,2.67907,3.1286,3.0821,3.4013,4.9191,2.033,2.3974,2.7185,2.966,1.69602,3.0233,4.9191,1.9018,4.2802,3.6575,3.7072,2.8302,2.9687,3.0333,3.4998,3.5786,2.6385,2.8672,3.0406,3.6191,96.946,3.9072,2.9099,3.4604,2.478,2.8345,3.1132,3.7561,3.1662,4.264,3.7909
2023-03-15,3.2483,2.811,3.7719,2.87188,3.2982,4.1553,2.7861,2.647,3.6231,2.76027,3.4424,3.3337,3.0259,3.0483,3.0077,2.65147,3.213,2.9844,3.28,4.8005,1.952,2.3152,2.8404,2.879,1.52002,2.9112,4.8005,1.7506,3.9181,3.4371,3.5147,2.3647,2.5107,2.6494,3.275,3.3955,2.218,2.4616,2.6708,3.4181,96.868,3.607,2.7387,3.2834,2.105,2.4846,2.8179,3.5791,3.185,4.437,3.53
2023-03-16,3.3183,3.0058,3.787,2.72451,3.6591,4.2485,2.8104,2.8198,3.6434,2.63313,3.7466,3.3539,3.0678,3.0797,3.0462,2.66511,3.2894,3.0156,3.4497,4.9117,2.0222,2.2691,2.9122,2.9129,1.48675,3.0916,4.9117,1.841,4.1877,3.6706,3.6413,2.5658,2.6625,2.7923,3.2923,3.5169,2.4196,2.6145,2.81,3.4514,97.18,3.8018,2.9435,3.4059,2.2854,2.6573,2.9342,3.6234,3.0,4.324,3.6987
2023-03-17,3.0567,2.8389,3.5615,2.50304,3.3936,4.2388,2.6805,2.6863,3.4388,2.47335,3.5249,3.1807,2.9598,3.0141,2.932,2.58058,3.2537,2.9426,3.2157,4.8246,1.9616,2.2308,2.897,2.8383,1.38294,2.8465,4.8246,1.8011,3.8724,3.4604,3.4663,2.3542,2.4911,2.6455,3.1616,3.347,2.2161,2.4377,2.6485,3.2925,97.01,3.579,2.7838,3.2347,2.0681,2.4735,2.7841,3.4744,3.1288,4.412,3.5168
2023-03-20,3.1215,2.889,3.5208,2.5107,3.35,4.0865,2.6345,2.7023,3.4243,2.45142,3.4297,3.2012,3.0415,3.0225,2.9938,2.61732,3.2652,3.021,3.2068,4.6949,2.008,2.2405,2.9005,2.9225,1.42219,2.8566,4.6949,1.854,3.9999,3.5264,3.4414,2.3241,2.4453,2.5754,3.013,3.3321,2.1845,2.4047,2.6053,3.1577,97.2,3.6637,2.8388,3.2311,2.0666,2.4569,2.7533,3.3644,2.9575,4.242,3.5791
2023-03-21,3.2121,2.9933,3.5378,2.64895,3.5494,4.1274,2.6825,2.7925,3.4295,2.60309,3.5627,3.2145,3.0513,3.1183,3.0151,2.66955,3.2944,3.0064,3.2374,4.7731,1.9561,2.2351,2.9382,2.8967,1.48047,2.8826,4.7731,1.8046,4.1881,3.6192,3.5096,2.5581,2.6853,2.7772,3.1496,3.3889,2.4062,2.6174,2.7968,3.2958,97.22,3.8225,2.9227,3.2827,2.2803,2.6511,2.9195,3.496,2.9363,4.154,3.7163
2023-03-22,2.9032,2.7815,3.7034,2.65373,3.3773,4.0655,2.8233,2.601,3.5564,2.62105,3.6786,3.2411,3.0019,3.006,2.9823,2.68025,3.2436,2.9942,3.0976,4.7161,1.9617,2.2847,2.9084,2.8805,1.49943,2.7385,4.7161,1.7695,3.9567,3.4221,3.7433,2.6436,2.7906,2.8644,3.2633,3.592,2.4827,2.7175,2.8762,3.3926,97.04,3.5892,2.7282,3.445,2.3418,2.7197,2.9811,3.5849,3.1075,4.271,3.5069
2023-03-23,2.8324,2.7534,3.457,2.48697,3.2629,4.061,2.6964,2.6193,3.3619,2.48007,3.4936,3.1598,3.0122,3.0097,2.9725,2.62082,3.273,2.9925,3.1779,4.699,1.9309,2.3658,2.9279,2.889,1.55184,2.8261,4.699,1.7156,3.8551,3.359,3.549,2.4728,2.6158,2.7125,3.1443,3.3983,2.3059,2.5453,2.7268,3.2647,97.12,3.5195,2.7162,3.2808,2.1727,2.5522,2.8408,3.4648,3.0313,4.191,3.4623
2023-03-24,2.8167,2.762,3.3616,2.42212,3.325,3.9175,2.5977,2.6345,3.289,2.40578,3.402,3.129,2.974,2.9481,2.9259,2.65368,3.2007,2.9395,3.2312,4.5514,1.9768,2.3064,2.8708,2.8376,1.55855,2.9055,4.5514,1.7909,3.7913,3.3466,3.4815,2.3445,2.4902,2.6217,3.0445,3.3253,2.1901,2.429,2.6391,3.1695,97.19,3.4844,2.7193,3.197,2.0712,2.4582,2.7705,3.3869,2.965,4.115,3.4212
2023-03-27,2.9433,2.926,3.5162,2.53497,3.4062,3.993,2.6803,2.7864,3.4032,2.51529,3.4174,3.215,3.0466,3.0841,2.9978,2.71617,3.2427,2.9322,3.3237,4.6626,2.0242,2.3559,2.8757,2.8303,1.6746,3.0072,4.6626,1.8797,4.0099,3.5279,3.5893,2.4619,2.5982,2.7201,3.0902,3.4283,2.2927,2.5244,2.7295,3.206,97.24,3.6629,2.891,3.2913,2.1826,2.5568,2.8444,3.4272,2.925,4.023,3.5865
2023-03-28,3.0319,2.9972,3.5745,2.60041,3.4516,3.9722,2.7075,2.8602,3.4876,2.56056,3.5328,3.2973,3.1242,3.0722,3.0797,2.73972,3.2149,2.9652,3.372,4.6654,2.0748,2.3454,2.8405,2.856,1.6992,3.0508,4.6654,1.9228,4.1283,3.6407,3.6404,2.5305,2.661,2.7751,3.1642,3.4878,2.3579,2.5834,2.7825,3.2825,97.13,3.7403,2.9725,3.3588,2.2454,2.6209,2.9089,3.504,3.0288,4.076,3.6378
2023-03-29,3.0383,3.0183,3.6382,2.60502,3.4249,3.982,2.6932,2.8611,3.5215,2.5406,3.4947,3.2911,3.0943,3.0737,3.0598,2.7473,3.2391,2.9356,3.319,4.655,2.1074,2.3595,2.864,2.8233,1.70481,2.9945,4.655,1.9607,4.1406,3.6651,3.6881,2.5815,2.7129,2.8002,3.2063,3.5317,2.4153,2.6295,2.8077,3.318,97.13,3.7489,2.9954,3.3938,2.2969,2.6538,2.9319,3.5397,3.0225,4.155,3.6443
2023-03-30,3.0236,3.0322,3.6791,2.67371,3.3506,4.0948,2.7755,2.8761,3.5614,2.59813,3.5473,3.3333,3.0891,3.0348,3.064,2.74146,3.2311,2.9277,3.2671,4.7539,2.1006,2.3495,2.8548,2.814,1.6964,2.9356,4.7539,1.9362,4.162,3.6796,3.738,2.6779,2.8157,2.8919,3.3526,3.5878,2.5021,2.7129,2.906,3.4566,97.05,3.7444,3.0005,3.45,2.3693,2.7216,3.0089,3.6589,3.0975,4.25,3.6352
2023-03-31,2.8728,2.9936,3.6459,2.62255,3.2694,4.0765,2.7654,2.8284,3.5233,2.55126,3.4106,3.2861,3.0449,2.9807,3.0203,2.68842,3.1982,2.9267,3.1676,4.7325,2.0189,2.2943,2.8281,2.8164,1.69323,2.8432,4.7325,1.8529,4.0706,3.6531,3.7267,2.6116,2.751,2.8136,3.2638,3.5732,2.4278,2.6356,2.8152,3.3599,97.09,3.636,2.9533,3.4387,2.2783,2.6299,2.9025,3.5427,3.045,4.25,3.5445
2023-04-03,2.7946,2.921,3.5269,2.55028,3.2605,3.9861,2.7557,2.7437,3.4308,2.50499,3.3452,3.2523,3.0146,2.9457,2.9843,2.62375,3.1757,2.8624,3.1301,4.6077,2.018,2.338,2.8128,2.7534,1.67638,2.807,4.6077,1.868,4.0076,3.5629,3.6705,2.5998,2.7369,2.7928,3.2547,3.519,2.4057,2.6156,2.7976,3.3468,97.05,3.5587,2.8752,3.3847,2.2547,2.5983,2.8793,3.5312,3.0738,4.182,3.4779
2023-04-04,2.6753,2.8101,3.5078,2.46173,3.1769,3.9604,2.684,2.6442,3.4187,2.44714,3.2862,3.2525,3.051,2.9106,3.0177,2.67297,3.1835,2.8799,3.1548,4.6339,2.0018,2.3472,2.836,2.7688,1.70403,2.8531,4.634,1.8153,3.8686,3.4437,3.6289,2.5297,2.6767,2.7287,3.2214,3.4796,2.3442,2.5597,2.7468,3.3217,97.14,3.445,2.7728,3.3545,2.204,2.5603,2.8568,3.5179,2.9913,4.137,3.3838
2023-04-05,2.6697,2.8345,3.4683,2.39877,3.0719,3.8915,2.551,2.6922,3.3824,2.39995,3.1949,3.2278,3.0348,2.8843,3.0083,2.59407,3.2044,2.9023,3.1708,4.5945,1.9549,2.3442,2.8609,2.7949,1.70351,2.8722,4.5945,1.7951,3.8272,3.4633,3.6176,2.46,2.6014,2.6728,3.1395,3.4472,2.2764,2.4816,2.6774,3.2353,97.14,3.4262,2.8107,3.3292,2.1414,2.4869,2.7976,3.4262,2.9925,4.153,3.3596
2023-04-06,2.6768,2.8442,3.4897,2.42507,3.0853,3.7333,2.5327,2.7024,3.4138,2.39129,3.1936,3.2492,3.0417,2.8706,3.0203,2.61546,3.1527,2.9028,3.152,4.5872,1.9508,2.3251,2.8135,2.7922,1.70888,2.854,4.5872,1.8024,3.8709,3.5201,3.6527,2.4944,2.641,2.7181,3.1561,3.4699,2.2938,2.507,2.7086,3.2494,97.22,3.4293,2.832,3.3443,2.1472,2.5037,2.8094,3.4429,2.9088,4.024,3.3526
2023-04-07,2.7819,2.8574,3.4926,2.42611,3.0779,3.7333,2.5357,2.7089,3.4155,2.3887,3.1913,3.2481,3.0421,2.9164,3.0203,2.61546,3.1523,2.9024,3.152,4.5872,1.9516,2.3604,2.8136,2.7915,1.70899,2.854,4.5872,1.7928,4.0123,3.5116,3.6471,2.4895,2.6362,2.7145,3.1571,3.4652,2.2891,2.5034,2.7077,3.2509,,3.5465,2.8271,3.3417,2.1448,2.5022,2.8094,3.4451,2.9089,4.024,3.4604
2023-04-10,2.8405,3.0343,3.4926,2.42611,3.0819,3.7921,2.5357,2.8618,3.4155,2.3887,3.1913,3.2481,3.0421,2.9372,3.0203,2.61546,3.1211,2.9024,3.1519,4.6495,1.9516,2.3523,2.7514,2.7915,1.70901,2.8538,4.6495,1.7928,4.0404,3.6634,3.6464,2.4894,2.6361,2.7144,3.1571,3.4657,2.2891,2.5035,2.7077,3.2509,,3.5693,2.97,3.3415,2.1448,2.5021,2.8093,3.4451,2.9089,4.024,3.4812
2023-04-11,2.8699,3.0476,3.5984,2.54914,3.2298,3.7549,2.6875,2.8798,3.5187,2.51425,3.3025,3.362,3.1544,2.9389,3.1321,2.70125,3.1388,2.9868,3.1735,4.603,2.0627,2.3187,2.767,2.8742,1.811,2.8552,4.603,1.9278,4.0474,3.6926,3.7706,2.6359,2.7842,2.8764,3.314,3.5822,2.4331,2.657,2.8674,3.395,97.16,3.5794,2.984,3.4568,2.2812,2.6419,2.9514,3.5874,2.9625,4.031,3.4882
2023-04-12,2.7743,3.0174,3.6291,2.6285,3.257,3.7593,2.762,2.8612,3.5468,2.5834,3.3242,3.3773,3.1939,2.914,3.17,2.73087,3.1498,3.0234,3.2041,4.577,2.077,2.3451,2.7856,2.9135,1.85264,2.8878,4.577,1.9234,3.9821,3.6628,3.7977,2.7214,2.8716,2.9602,3.378,3.6137,2.5167,2.7472,2.9421,3.4592,97.13,3.5121,2.9611,3.4741,2.3564,2.7022,3.0301,3.6418,2.9888,4.034,3.434
2023-04-13,2.8093,3.1152,3.6129,2.59716,3.2545,3.7966,2.731,2.9577,3.5362,2.56886,3.3809,3.3697,3.1879,2.9867,3.1791,2.76176,3.2318,3.0931,3.2326,4.6139,2.0739,2.4193,2.8684,2.9885,1.86209,2.9172,4.6139,1.8968,3.9917,3.7188,3.7952,2.7032,2.8559,2.961,3.3806,3.6128,2.5044,2.7405,2.9388,3.4571,97.09,3.5511,3.0467,3.4688,2.3522,2.7001,3.0342,3.6465,3.0237,4.056,3.4829
2023-04-14,2.929,3.2208,3.6859,2.70971,3.3141,3.8253,2.804,3.0466,3.6014,2.64087,3.4389,3.4385,3.268,3.0147,3.2315,2.77536,3.2718,3.1499,3.309,4.6653,2.1309,2.4541,2.9032,3.0397,1.88886,2.9876,4.6653,1.9742,4.1232,3.8278,3.897,2.7966,2.9617,3.0469,3.4621,3.7161,2.5945,2.8401,3.0204,3.5376,97.08,3.6575,3.1362,3.5701,2.4342,2.7864,3.106,3.7293,3.0438,4.09,3.5666
2023-04-17,3.0465,3.3037,3.675,2.74134,3.431,3.869,2.8886,3.1145,3.6015,2.67908,3.511,3.4494,3.3062,3.0966,3.2739,2.82691,3.298,3.1672,3.336,4.7065,2.1888,2.5137,2.9146,3.0519,1.92943,3.0109,4.7065,2.0272,4.2122,3.8959,3.8875,2.7982,2.9655,3.0363,3.4483,3.7132,2.601,2.8468,3.0191,3.5259,97.04,3.7494,3.1953,3.5676,2.458,2.8058,3.1243,3.7238,3.0825,4.114,3.6556
2023-04-18,3.0096,3.2356,3.7577,2.76604,3.5424,3.9638,2.921,3.0565,3.673,2.70934,3.6222,3.5052,3.3697,3.0852,3.3334,2.80585,3.2727,3.2254,3.406,4.8001,2.2171,2.5074,2.8993,3.1067,1.87639,3.0709,4.8001,2.0758,4.2099,3.864,3.9617,2.8227,2.977,3.039,3.4731,3.7942,2.6279,2.8643,3.0211,3.5459,96.94,3.7291,3.1606,3.6452,2.4847,2.8148,3.1117,3.7376,3.185,4.255,3.6316
2023-04-19,3.0263,3.2755,3.9032,2.81016,3.6235,4.045,2.9911,3.0815,3.8077,2.74114,3.6758,3.6123,3.4135,3.0759,3.3824,2.86002,3.3033,3.2813,3.3713,4.8547,2.1965,2.4902,2.9653,3.1486,1.87303,3.0177,4.8548,2.0254,4.2559,3.8758,4.0966,2.8782,3.0342,3.1143,3.549,3.9428,2.685,2.9177,3.091,3.6201,96.85,3.7522,3.1686,3.7794,2.5322,2.8709,3.1689,3.8017,3.2625,4.296,3.6509
2023-04-20,2.9339,3.1668,3.8084,2.68457,3.5325,3.9498,2.9572,2.9816,3.6872,2.67359,3.5668,3.4825,3.3172,3.0391,3.285,2.79396,3.2612,3.1984,3.2895,4.7543,2.2131,2.4646,2.9274,3.0754,1.87566,2.9364,4.7543,2.0421,4.1541,3.7847,4.0036,2.8071,2.9636,3.0621,3.4965,3.8488,2.6169,2.8476,3.0361,3.5665,96.86,3.6758,3.0868,3.6945,2.4586,2.8072,3.1114,3.7505,3.2488,4.21,3.5855
2023-04-21,2.9605,3.1104,3.7935,2.75252,3.4547,3.8641,2.9413,2.9433,3.6931,2.70528,3.5421,3.5063,3.3343,3.0899,3.3039,2.8284,3.2325,3.2292,3.2848,4.6929,2.2106,2.4969,2.9028,3.1106,1.91298,2.9413,4.6929,2.044,4.1954,3.732,4.0159,2.8351,2.9957,3.1121,3.5408,3.849,2.6442,2.8836,3.0831,3.6118,96.9,3.7121,3.0377,3.6898,2.4874,2.8385,3.1527,3.7914,3.2088,4.116,3.6236
2023-04-24,2.8629,3.064,3.8511,2.78866,3.4864,3.8771,2.9954,2.8938,3.7466,2.7289,3.5383,3.5437,3.3822,3.0251,3.3489,2.84884,3.2012,3.2684,3.2671,4.6927,2.2196,2.4524,2.8701,3.1512,1.94151,2.92,4.6927,2.053,4.0951,3.7044,4.0549,2.8917,3.0487,3.1511,3.5869,3.8831,2.6904,2.9295,3.1198,3.6535,96.9,3.6145,2.9922,3.7229,2.5221,2.8754,3.1876,3.8302,3.2063,4.108,3.5315
