,USD 1y1y,EUR 1y1y,GBP 1y1y,JPY 1y1y,AUD 1y1y,NZD 1y1y,CHF 1y1y,NOK 1y1y,SEK 1y1y,USD 2y1y,EUR 2y1y,GBP 2y1y,JPY 2y1y,AUD 2y1y,NZD 2y1y,CHF 2y1y,NOK 2y1y,SEK 2y1y,USD 2y2y,EUR 2y2y,GBP 2y2y,JPY 2y2y,AUD 2y2y,NZD 2y2y,CHF 2y2y,NOK 2y2y,SEK 2y2y,USD 5y5y,EUR 5y5y,GBP 5y5y,JPY 5y5y,AUD 5y5y,NZD 5y5y,CHF 5y5y,NOK 5y5y,SEK 5y5y,USD 10y10y,EUR 10y10y,GBP 10y10y,JPY 10y10y,AUD 10y10y,NZD 10y10y,CHF 10y10y,NOK 10y10y,SEK 10y10y,USD 15y15y,EUR 15y15y,GBP 15y15y,JPY 15y15y,AUD 15y15y,NZD 15y15y,CHF 15y15y,NOK 15y15y,SEK 15y15y
2022-12-26,385.229,316.613,448.86999999999995,41.44,417.45,507.881,166.33,335.98900000000003,351.45,315.013,275.19399999999996,402.65000000000003,59.330000000000005,390.45,451.48900000000003,182.82,308.043,309.83,310.553,269.664,389.75,62.45,395.89,436.798,188.69,303.202,303.46999999999997,321.149,271.38,331.06,109.79,470.9,449.86199999999997,221.21,326.721,284.22,326.638,241.947,329.93,153.92999999999998,448.55,478.47499999999997,212.04999999999998,273.944,258.07000000000005,264.758,166.15200000000002,306.70000000000005,153.70999999999998,331.78000000000003,478.28600000000006,178.79,170.627,212.14
2022-12-27,392.201,321.545,448.93,41.730000000000004,426.70000000000005,524.352,169.04999999999998,339.668,358.39,321.271,281.582,404.22,59.540000000000006,415.40999999999997,460.68699999999995,194.78,313.28000000000003,319.9,316.748,276.582,391.65999999999997,63.53,415.55999999999995,446.24100000000004,197.04999999999998,309.745,312.48,330.795,282.916,332.16,112.48,486.84000000000003,462.64599999999996,226.5,330.94,295.73,332.965,255.08,331.01,158.62,463.5,489.58399999999995,217.07,287.678,264.90999999999997,269.702,176.224,307.71000000000004,158.51999999999998,306.49,489.39899999999994,183.92,178.51999999999998,222.04999999999998
2022-12-28,394.89,315.791,445.22,40.89,435.02,530.605,169.45,337.169,355.73,325.68399999999997,274.385,400.01,61.550000000000004,414.33,472.62700000000007,185.73999999999998,311.90500000000003,319.22,322.368,273.373,388.92,65.98,417.34999999999997,460.11100000000005,192.38,308.623,314.89,337.928,284.013,331.1,114.92,493.62000000000006,480.002,226.08,330.86600000000004,294.65,338.019,250.386,332.54,159.76999999999998,467.57,503.728,218.19000000000003,287.225,263.44,274.51,172.483,309.12,159.21,347.29,503.56500000000005,183.42000000000002,181.433,221.14
2022-12-29,393.399,313.393,444.57000000000005,40.44,433.61,523.973,165.22,334.344,353.3,322.207,274.239,401.70000000000005,64.64,409.53,461.54400000000004,179.69,307.011,316.65999999999997,318.878,268.197,391.13,69.17,413.15,450.237,186.74,304.852,311.34,326.96299999999997,276.96200000000005,335.32,118.9,485.62,472.52599999999995,223.11,326.73,294.02,328.58299999999997,246.549,335.40000000000003,165.71,456.36,496.15600000000006,213.18,283.795,263.77000000000004,266.073,168.782,311.12,165.2,332.99,495.978,179.5,177.95000000000002,219.74
2022-12-30,397.701,318.984,447.47,38.81,436.06,524.7760000000001,168.57999999999998,339.099,354.29,326.842,281.914,404.86,64.75,409.22999999999996,461.625,188.67000000000002,310.609,319.69,323.30100000000004,279.362,392.72,71.14,413.58,450.309,195.32,307.663,312.59999999999997,333.558,292.08599999999996,333.74,120.19999999999999,490.66,473.09200000000004,233.13000000000002,332.815,294.39000000000004,332.421,259.257,337.19,166.16,451.59000000000003,499.001,223.55,289.09,266.28,269.137,180.428,311.64,165.35999999999999,331.07,499.65900000000005,188.3,183.12,222.08
2023-01-02,397.701,310.833,448.03,38.81,434.04999999999995,524.785,169.07000000000002,331.013,346.57,326.842,269.24800000000005,405.00999999999993,64.75,406.77000000000004,461.61899999999997,188.57999999999998,301.46500000000003,311.5,323.30100000000004,265.43199999999996,392.75,71.14,410.86,450.302,196.04999999999998,297.982,305.33000000000004,333.558,275.19100000000003,333.72,120.19999999999999,485.67,473.09099999999995,233.69,322.924,288.41999999999996,331.908,246.46499999999997,337.19,166.16,448.09999999999997,498.995,221.85000000000002,282.061,260.63,269.14500000000004,167.014,311.6,165.35999999999999,322.37,499.65500000000003,187.81,174.949,215.68999999999997
2023-01-03,388.308,304.88,436.03,38.85,425.5,515.427,158.31,332.431,342.01,309.82099999999997,259.308,392.02,64.56,401.22,452.937,172.93,297.846,305.67,306.623,254.882,381.97,71.14,403.23,442.167,176.22,293.716,299.54999999999995,313.692,267.10699999999997,330.27000000000004,119.94,476.74,462.392,212.08999999999997,315.314,284.75,318.036,243.321,333.71,166.44,445.55999999999995,490.656,200.59,273.97900000000004,253.63000000000002,257.64300000000003,161.755,309.18,165.1,319.65,491.314,164.75,173.089,209.93
2023-01-04,384.22,293.848,420.31,42.11,419.96000000000004,495.129,148.32,339.174,329.88,302.276,248.11899999999997,371.9,65.89,396.01,442.289,161.21,302.133,292.81,299.401,243.276,363.11,72.32,396.07,430.61100000000005,165.69,296.178,285.82,310.267,261.36,317.63,121.2,464.74,449.46700000000004,203.29000000000002,319.372,274.37,319.428,242.151,325.9,165.92,436.81,478.768,191.89000000000001,277.534,246.13,259.452,159.98399999999998,301.3,163.57,312.71,479.423,155.9,176.80700000000002,202.06
2023-01-05,397.718,298.56,434.5,36.64,424.93,499.428,154.74,348.891,330.86,312.074,254.249,383.94,59.4,406.43,440.38300000000004,170.4,314.412,293.2,306.442,250.80800000000002,371.07,65.97,404.88,430.40399999999994,173.91,307.22,287.53000000000003,308.617,263.762,321.76,119.75,468.38,445.195,209.85999999999999,328.889,272.78,316.579,244.036,332.45,161.94,444.89,477.258,198.94,286.556,252.06,256.527,163.581,306.69,159.92,321.24,477.918,162.1,184.317,205.67000000000002
2023-01-06,367.38,293.967,423.78,31.509999999999998,414.76,497.70200000000006,145.41,352.67400000000004,331.13,285.02299999999997,248.916,374.5,51.31,384.02,440.19000000000005,153.87,306.643,289.83,281.758,240.706,363.21,59.330000000000005,388.47999999999996,429.324,158.22,298.284,284.13,297.687,252.452,318.67,123.19,456.62,443.16,194.51,322.917,271.97,309.802,236.25699999999998,329.55,164.06,431.51,475.471,185.60000000000002,283.759,248.73,251.96200000000002,159.214,305.73,163.48,310.44,476.11400000000003,150.45,175.338,201.86
2023-01-09,362.319,294.97200000000004,413.26,31.509999999999998,409.5,481.41499999999996,143.09,347.115,326.21000000000004,284.58299999999997,242.83800000000002,362.1,51.31,387.27,426.71099999999996,152.43,305.003,285.33,280.909,239.42700000000002,356.52,59.330000000000005,388.19,414.37799999999993,156.9,297.361,273.20000000000005,295.21500000000003,254.445,329.55,123.19,457.35,431.559,198.89,315.567,275.0,306.568,238.45999999999998,339.71,164.06,435.87,463.33200000000005,187.41,277.8,240.56000000000003,250.15900000000002,163.08800000000002,314.54,163.48,319.77000000000004,463.965,153.85,177.241,197.82
2023-01-10,365.12,296.348,415.62,34.949999999999996,409.61999999999995,492.692,146.22,341.315,319.66,290.373,245.561,366.08,54.74,392.98,423.316,157.97,298.939,271.42,288.135,243.81499999999997,358.96,62.59,394.3,412.63899999999995,163.32999999999998,294.028,268.38,306.902,260.137,331.69,126.79,463.25,440.20099999999996,205.17,313.101,273.39000000000004,316.922,243.864,337.48,173.23,440.42,468.39899999999994,191.55,275.171,237.92,259.82599999999996,167.40699999999998,309.84,172.21,323.91999999999996,469.02799999999996,159.22,175.48,194.09
2023-01-11,358.147,282.774,398.27,34.36,395.16,476.79200000000003,140.64000000000001,334.512,301.32,283.722,234.656,349.03,52.290000000000006,373.41,407.94899999999996,144.57999999999998,289.95000000000005,262.48999999999995,280.68399999999997,230.569,340.57,60.4,375.78999999999996,397.143,149.26,284.028,250.93,299.464,249.022,316.94,126.23,447.56,423.242,191.07,306.498,259.63,311.70300000000003,234.79299999999998,322.82,170.33,424.83000000000004,454.23799999999994,181.70999999999998,267.949,229.97,255.73600000000002,160.071,295.5,166.91,311.83,454.861,147.73000000000002,167.988,192.69
2023-01-12,348.421,278.909,385.84000000000003,38.41,386.73,461.58900000000006,128.11999999999998,328.067,299.37,271.413,226.654,338.32,57.940000000000005,365.49,396.72700000000003,130.84,281.305,251.22,267.602,223.21,332.96000000000004,66.45,368.17,386.435,135.86,276.299,244.47,293.734,240.383,306.12,135.25,440.82,418.258,183.63,301.029,255.19,307.251,233.914,317.47999999999996,178.41,416.39,446.42900000000003,174.14000000000001,262.24699999999996,230.09,251.88600000000002,162.03300000000002,289.59999999999997,171.01999999999998,304.15999999999997,447.049,145.45999999999998,162.286,182.39000000000001
2023-01-13,358.467,282.49,390.38,37.66,388.06,460.30699999999996,124.07,325.428,300.88,278.838,227.22600000000003,340.36,58.96,365.81,394.543,131.59,276.187,259.96999999999997,275.866,223.596,334.37,68.37,370.84000000000003,385.924,132.29999999999998,270.666,246.05,297.586,242.30999999999997,310.86,145.36,445.35,419.718,179.51999999999998,294.192,251.29000000000002,309.489,233.582,320.5,170.69,420.93,441.63,170.19,256.971,227.57999999999998,254.46800000000002,162.62,292.58000000000004,155.26,310.17,445.219,142.28,157.485,185.35999999999999
2023-01-16,358.467,279.532,388.83,33.239999999999995,389.55,463.42600000000004,126.86999999999999,324.334,302.32,278.838,222.078,338.53,53.56999999999999,363.8,392.358,130.29,275.868,258.03,275.866,219.31500000000003,334.81,62.41,369.58000000000004,383.79699999999997,133.04,270.644,248.01000000000002,297.446,242.247,312.28,140.68,448.61,417.929,179.75,293.028,254.19,308.93,233.70700000000002,321.24,168.75,421.59000000000003,440.122,170.70000000000002,256.318,229.31,254.475,163.713,294.41,150.42,310.18,443.69699999999995,142.47,157.012,186.04
2023-01-17,354.269,268.081,386.94,29.599999999999998,388.58000000000004,454.06199999999995,120.14,320.40099999999995,296.87,279.29,216.31,333.76,50.239999999999995,364.15999999999997,391.173,128.11999999999998,270.693,245.16,277.658,210.80700000000002,330.15,59.489999999999995,371.44,386.226,131.23,264.676,236.60999999999999,305.848,236.341,302.05,133.66,452.40999999999997,423.332,175.7,292.562,244.17,316.046,230.88899999999998,314.95000000000005,168.35999999999999,426.03,443.14799999999997,167.48000000000002,255.769,218.42999999999998,260.364,163.554,288.34,148.21,314.40999999999997,446.72,141.05,156.301,178.85999999999999
2023-01-18,336.096,267.71500000000003,387.89,26.26,378.04,445.673,119.52000000000001,302.89799999999997,293.18,260.495,216.76700000000002,337.40000000000003,42.91,355.83,381.106,130.78,257.498,242.56000000000003,258.122,211.60000000000002,330.51,50.96000000000001,358.06,373.628,133.06,255.076,234.98000000000002,288.861,226.04099999999997,298.21,122.44999999999999,429.99,401.884,169.12,282.445,236.64999999999998,308.406,225.768,314.45,179.06,411.86999999999995,427.50899999999996,165.24,245.82700000000003,214.67000000000002,255.749,159.45100000000002,289.89,161.05,304.94,431.02799999999996,138.35,147.253,184.60000000000002
2023-01-19,341.255,274.839,385.14,25.369999999999997,363.79,446.187,124.22999999999999,301.548,299.46000000000004,263.213,222.60399999999998,338.7,39.72,343.01,374.704,132.86,260.139,249.72,261.856,217.333,333.40000000000003,45.72,349.38,370.21700000000004,138.13,258.74,239.63,286.788,231.15800000000002,301.76,114.36999999999999,432.72,403.535,173.66,286.229,246.15,306.64500000000004,225.278,313.87,177.01,415.08000000000004,428.63100000000003,169.47,247.47400000000002,220.27,254.42499999999998,159.111,289.06,164.03,316.92999999999995,431.036,143.06,149.785,180.43
2023-01-20,346.988,282.56,384.6,24.8,367.26,446.41,128.29999999999998,306.54699999999997,306.1,272.10200000000003,232.59300000000002,338.65,39.269999999999996,357.5,378.886,144.74,265.34499999999997,258.92,271.246,228.406,335.12,44.98,359.1,375.102,148.76,265.258,251.6,296.901,242.279,310.81,111.26,440.40999999999997,407.16200000000003,184.10999999999999,292.108,254.02999999999997,314.743,234.436,320.65000000000003,174.26,419.00000000000006,432.914,179.1,253.458,230.66,262.674,168.16899999999998,295.8,165.38,321.11,435.332,152.09,155.74099999999999,184.39000000000001
2023-01-23,355.38,288.458,383.27,25.25,367.35,455.363,130.61,303.553,308.18,280.084,240.20600000000002,340.66,39.410000000000004,350.42,380.90999999999997,146.85999999999999,265.278,261.03999999999996,277.881,235.151,335.44,45.019999999999996,357.19,380.52000000000004,152.83,264.608,256.78000000000003,297.673,248.07100000000003,310.87,111.82000000000001,440.84000000000003,416.624,192.76,295.82,258.29,316.394,240.822,323.97,175.32000000000002,419.7,440.988,184.20000000000002,255.764,237.2,264.815,173.448,299.77,167.4,321.25,443.431,157.84,157.275,193.75
2023-01-24,351.744,283.711,374.69,25.230000000000004,358.59000000000003,452.203,126.4,305.096,302.53999999999996,274.723,234.436,331.71,40.56,345.21999999999997,376.90700000000004,140.83,264.15000000000003,262.58,272.139,228.499,327.78000000000003,46.949999999999996,351.99,377.543,145.55,264.247,255.46,290.339,242.034,304.28000000000003,117.57,432.42,414.879,186.54999999999998,296.42400000000004,254.51999999999998,309.128,233.593,316.15999999999997,169.77,412.31,439.22100000000006,180.47,258.267,239.54,257.627,165.711,290.79,158.23000000000002,314.21000000000004,441.65900000000005,153.15,158.166,185.04
2023-01-25,348.437,280.42600000000004,365.28000000000003,26.490000000000002,378.32,441.144,127.1,300.282,296.63,275.11199999999997,231.988,325.91,41.86,356.67,371.615,135.72,257.246,252.74,271.279,225.47899999999998,322.46999999999997,48.370000000000005,363.88,373.555,142.34,256.531,245.8,292.395,243.27999999999997,301.68,123.47999999999999,441.32,418.571,185.03,289.628,254.75,309.81399999999996,235.736,311.92,172.38,423.63,443.753,178.89,252.37500000000003,230.51,257.86899999999997,169.0,286.79,157.91,325.21,447.04699999999997,152.26,152.184,188.62
2023-01-26,356.21299999999997,285.265,370.78000000000003,26.87,380.37,448.59999999999997,128.17000000000002,307.728,297.75,283.21200000000005,234.63799999999998,330.26,42.370000000000005,364.37,370.586,137.91,263.907,253.5,278.972,228.798,329.02,48.42,370.5,370.513,143.95,264.088,248.97,298.378,245.52,305.96999999999997,122.49000000000001,447.89000000000004,417.198,188.12,295.841,256.32,314.916,239.04000000000002,314.75,174.92000000000002,429.32,441.967,183.14999999999998,259.55400000000003,235.71,262.54,172.137,289.15000000000003,159.13,328.94,445.247,154.84,158.275,195.13
2023-01-27,358.35400000000004,287.17,375.87,29.15,382.83,448.086,131.69,312.243,302.07,284.53499999999997,238.37,337.98,48.46,362.21999999999997,372.565,143.1,269.95300000000003,257.07,280.977,232.64300000000003,332.71999999999997,55.37,369.76,370.528,148.18,269.394,254.48,298.20799999999997,251.415,309.1,131.61,448.09999999999997,417.576,190.35999999999999,301.346,263.41,312.485,242.197,318.0,182.59,429.45000000000005,443.368,185.67000000000002,264.41499999999996,239.04999999999998,259.193,174.925,292.72999999999996,165.72,329.72,446.27,157.29999999999998,162.882,196.09
2023-01-30,364.905,295.75300000000004,380.74,28.439999999999998,382.06,458.207,137.28,318.662,299.8,291.29900000000004,247.263,340.24,47.63,368.0,382.39,150.35,278.567,260.08,286.926,241.79,333.84000000000003,54.17999999999999,373.95,379.553,154.46,276.908,256.68,300.33599999999996,255.723,310.54,130.95000000000002,449.3,427.022,194.32,305.797,264.43,314.765,245.031,317.53,187.46,431.03,451.731,187.93,269.207,241.10999999999999,261.288,174.57,293.48,172.88,329.19,454.664,159.8,167.03300000000002,200.68
2023-01-31,358.45,293.651,375.51,27.97,374.77,443.469,134.58,317.286,295.90999999999997,283.171,245.14900000000003,337.63,45.839999999999996,365.55,378.329,143.56,279.044,254.1,280.551,240.126,333.13,52.61,368.40999999999997,373.71,149.66,277.676,249.96,298.14,254.598,311.73,128.78,446.34000000000003,414.469,192.9,304.952,265.25,311.428,244.59399999999997,320.96,182.43,426.22999999999996,442.34999999999997,185.72,267.731,238.34,257.651,176.284,297.14,166.42999999999998,322.76,445.25600000000003,158.81,165.851,193.54
2023-02-01,344.149,293.725,370.77,27.76,373.83000000000004,435.838,138.96,310.628,294.22,272.249,245.113,333.08,45.76,359.83,377.44599999999997,143.67000000000002,274.191,250.41000000000003,270.968,240.94799999999998,330.59,51.93,363.43,374.182,148.82999999999998,272.76099999999997,248.78,292.13100000000003,250.41500000000002,311.53,126.59,442.2,420.73799999999994,191.01999999999998,298.687,259.76,308.969,240.51399999999998,318.45,177.51999999999998,422.5799999999999,446.05100000000004,182.17000000000002,263.082,238.0,256.995,172.433,295.21000000000004,161.0,321.94,449.02,156.39000000000001,161.297,192.66
2023-02-02,342.99,272.721,337.63,27.05,358.92,418.60499999999996,125.14,296.274,271.93,270.339,221.746,299.1,44.769999999999996,343.99,365.809,120.99,255.72400000000002,228.14999999999998,268.223,217.16899999999998,293.45,51.12,350.46,366.629,126.4,255.41299999999998,222.63000000000002,290.652,233.36700000000002,285.83,124.28999999999999,431.17,409.6460000000001,173.45999999999998,285.026,240.88,308.84200000000004,233.23100000000002,304.19,172.51000000000002,415.90999999999997,435.38,170.07000000000002,249.04500000000002,225.32000000000002,258.83,171.494,283.15999999999997,156.34,321.99,438.278,146.36,148.935,177.64
2023-02-03,366.073,280.023,341.74,26.490000000000002,370.92,428.426,129.31,303.429,276.54,289.066,223.576,306.67,43.4,351.65000000000003,362.581,139.72,265.893,238.67,285.325,223.80900000000003,301.78,50.13999999999999,356.77,362.563,144.70000000000002,265.207,237.88,298.92400000000004,245.98399999999998,292.91999999999996,123.12,436.81,402.20200000000006,186.26,292.5,254.63,310.132,245.1,311.21,173.15,423.31000000000006,430.551,183.78,251.764,231.99,257.618,182.052,290.55,158.95999999999998,327.68,433.42400000000004,159.60000000000002,152.475,195.63
